avg_red,avg_green,avg_blue,brightness,contrast,title_sentiment,title_subjectivity,num_question_marks,num_exclamation_marks,starts_with_keyword,title_length,word_count,punctuation_count,uppercase_word_count,percent_letters_uppercase,num_digits,clickbait_score,num_power_words,num_timed_words,viral,tag_sentiment,num_unique_tags,clickbait_phrase_match,title_readability,is_listicle,is_tutorial,num_faces,dominant_color_hue,thumbnail_edge_density,power_word_count,timed_word_count,num_tags,avg_tag_length
138.01289930555555,148.50458333333333,101.29940972222222,129.27229745370371,43.86139591957116,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0,0,120.20500000000001,1,0,0.0,38.0,0.04708333333333333,0,0,0,0.0
149.60595486111112,172.23793402777778,98.02895833333334,139.95761574074075,46.774565959548966,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,36.62000000000003,0,0,0.0,38.0,0.055,0,0,0,0.0
151.3070486111111,181.82348958333333,105.49508680555556,146.20854166666666,53.35861049178478,-0.1875,0.5,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,90.99000000000004,0,0,0.0,42.0,0.06114583333333334,0,0,0,0.0
154.22989583333333,170.69526041666666,105.4179513888889,143.44770254629628,52.7480812681972,-1.0,1.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0,0.0,0,0,54.72500000000002,0,0,0.0,38.0,0.09326388888888888,0,0,0,0.0
135.67102430555556,140.84472222222223,103.78135416666667,126.76570023148147,47.32690701835508,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77.90500000000002,0,0,0.0,37.0,0.07748263888888889,0,0,0,0.0
129.36534722222223,132.33276041666667,93.46435763888888,118.38748842592592,40.737502809170586,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0,0,62.79000000000002,1,0,0.0,38.0,0.04244791666666667,0,0,0,0.0
140.54288194444445,148.54005208333334,105.82802083333333,131.63698495370372,45.40065896723853,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0,0,35.60500000000002,0,0,0.0,38.0,0.04677083333333333,0,0,0,0.0
138.28828125,143.26777777777778,113.22107638888889,131.5923784722222,43.52350826591792,-0.2,0.05,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,77.90500000000002,0,0,0.0,38.0,0.03369791666666667,0,0,0,0.0
135.54583333333332,152.39586805555555,106.22515625,131.3889525462963,45.86490788112964,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77.90500000000002,0,0,0.0,38.0,0.053385416666666664,0,0,0,0.0
150.95734375,174.8634722222222,102.14251736111112,142.65444444444444,47.637628234048684,0.8,1.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,1,0.0,0,0,97.025,0,0,0.0,38.0,0.07519097222222222,0,0,0,0.0
133.17892361111112,138.86161458333333,94.98977430555556,122.3434375,44.913997315427864,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0,0,62.79000000000002,1,0,0.0,38.0,0.08807291666666667,0,0,0,0.0
137.4790625,156.63322916666667,105.57300347222223,133.22843171296296,44.49911373668761,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,77.90500000000002,0,0,0.0,38.0,0.05329861111111111,0,0,0,0.0
144.1778125,151.80409722222223,104.21770833333333,133.3998726851852,45.365365240563385,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77.90500000000002,0,0,0.0,38.0,0.048802083333333336,0,0,0,0.0
170.18420138888888,183.2613888888889,97.22873263888889,150.22477430555554,54.40433077279451,0.4,0.7,0.0,0.0,0.0,15.0,4.0,0.0,1.0,0.083,0.0,0.0,0.0,0.0,1,0.0,0,0,118.17500000000001,0,0,0.0,38.0,0.07895833333333334,0,0,0,0.0
135.05708333333334,154.31883680555555,100.96493055555555,130.11361689814814,44.86470507358032,-0.15,0.4,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,97.025,0,0,0.0,38.0,0.059027777777777776,0,0,0,0.0
143.54177083333335,146.05159722222223,98.73720486111111,129.44352430555554,47.03942500648134,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1,0.0,0,0,117.16000000000003,0,0,0.0,38.0,0.07336805555555556,0,0,0,0.0
141.49425347222223,146.03744791666668,105.69555555555556,131.07575231481482,47.39281977001861,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,-48.994999999999976,0,0,0.0,37.0,0.06873263888888889,1,0,0,0.0
142.40729166666668,151.99657986111112,116.42019097222222,136.94135416666666,47.26014659837151,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,1.0,0.062,0.0,0.0,0.0,0.0,1,0.0,0,0,97.025,0,0,0.0,37.0,0.08487847222222222,0,0,0,0.0
143.66434027777777,135.4490451388889,125.25991319444445,134.79109953703704,56.30909103583327,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77.90500000000002,0,0,0.0,13.0,0.10630208333333334,0,0,0,0.0
156.10855902777777,161.3071527777778,115.76265625,144.39278935185186,51.54302375243026,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77.90500000000002,0,0,0.0,38.0,0.1360763888888889,0,0,0,0.0
134.9325,134.49760416666666,101.79982638888889,123.74331018518518,45.40865463647349,-0.4,0.6,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1,0.0,0,0,35.60500000000002,0,0,0.0,37.0,0.06885416666666666,0,0,0,0.0
172.43774305555556,176.29467013888888,97.58489583333333,148.77243634259258,50.83224728543273,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0,0,-21.809999999999945,1,0,0.0,38.0,0.0771875,0,0,0,0.0
159.55336805555555,170.93241319444445,142.1420138888889,157.54259837962962,53.877367849557864,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,-6.694999999999993,0,0,0.0,38.0,0.07875,0,0,0,0.0
146.52887152777777,153.50600694444444,110.03092013888889,136.68859953703705,43.258997508030795,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,62.79000000000002,0,0,0.0,38.0,0.054565972222222224,0,0,0,0.0
146.92583333333334,151.30265625,114.03666666666666,137.42171875,45.04895813434916,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,1.0,0.071,0.0,0.0,0.0,0.0,1,0.0,0,0,54.72500000000002,0,0,0.0,38.0,0.053211805555555554,0,0,0,0.0
137.17515625,159.03229166666668,82.08086805555556,126.09610532407407,54.64901587604656,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77.90500000000002,0,0,0.0,38.0,0.08848958333333333,0,0,0,0.0
181.73524305555554,182.16461805555556,123.65144097222222,162.51710069444445,60.424295565635575,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,118.17500000000001,0,0,0.0,38.0,0.05305555555555556,0,0,0,0.0
147.73602430555556,130.81460069444444,121.37980902777778,133.31014467592593,54.447384207926376,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,1,0.0,0,0,-50.00999999999996,0,0,0.0,37.0,0.11838541666666667,0,0,0,0.0
142.62588541666668,150.96019097222222,106.2460763888889,133.27738425925926,44.92872573238282,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,62.79000000000002,0,0,0.0,38.0,0.055260416666666666,0,0,0,0.0
150.39503472222222,108.953125,150.58194444444445,136.64336805555556,71.41873644575388,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0,0,90.99000000000004,1,0,2.0,150.0,0.2013888888888889,0,0,0,0.0
161.5795659722222,196.33789930555557,123.13602430555555,160.35116319444444,59.79864758251565,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,35.60500000000002,0,0,0.0,42.0,0.08848958333333333,0,0,0,0.0
153.05137152777777,148.275625,109.65432291666667,136.99377314814814,48.086035651239136,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,-132.57999999999996,0,0,0.0,38.0,0.07055555555555555,1,0,0,0.0
134.4090798611111,138.82008680555555,105.1054861111111,126.11155092592593,47.6988122319138,0.5,0.6,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.077,0.0,0.0,0.0,0.0,1,0.0,0,0,62.79000000000002,0,0,0.0,37.0,0.0728125,0,0,0,0.0
137.49303819444444,146.51519097222223,98.03960069444445,127.34927662037038,44.27089760842246,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,1,0.0,0,0,121.22000000000003,0,0,0.0,38.0,0.06463541666666667,0,0,0,0.0
